"subj_idx","match","val","id","rt","response"
7334,"match","Bad","Self",0.6183,1
7334,"match","Good","Self",0.7338,1
7334,"match","Bad","Self",0.4332,1
7334,"match","Good","Self",0.6826,1
7334,"match","Bad","Self",0.5149,1
7334,"match","Good","Other",0.7924,1
7334,"match","Good","Other",0.825,1
7334,"match","Good","Self",0.7165,1
7334,"match","Good","Other",0.7004,1
7334,"match","Bad","Other",0.6184,1
7334,"match","Bad","Other",0.5794,1
7334,"match","Good","Self",0.5043,1
7334,"match","Bad","Self",0.4272,1
7334,"match","Bad","Other",0.7765,1
7334,"match","Good","Self",0.5833,1
7334,"match","Good","Other",0.9559,1
7334,"match","Bad","Other",0.6879,1
7334,"match","Bad","Other",0.9087,1
7334,"match","Bad","Self",0.8737,0
7334,"match","Bad","Self",1.0108,1
7334,"match","Good","Other",0.6679,1
7334,"match","Good","Self",0.557,1
7334,"match","Good","Other",0.5765,1
7334,"match","Good","Self",0.5611,1
7334,"match","Good","Self",0.5092,1
7334,"match","Good","Self",0.5061,1
7334,"match","Good","Other",0.5754,1
7334,"match","Bad","Self",0.6757,1
7334,"match","Good","Other",0.8282,1
7334,"match","Bad","Self",0.9028,1
7334,"match","Bad","Other",1.0135,0
7334,"match","Bad","Self",0.8595,1
7334,"match","Bad","Other",0.5975,1
7334,"match","Good","Other",0.7062,1
7334,"match","Bad","Other",0.8691,1
7334,"match","Bad","Other",0.5793,1
7334,"match","Good","Other",0.5597,1
7334,"match","Good","Other",0.6286,1
7334,"match","Bad","Self",0.8499,1
7334,"match","Bad","Other",0.7974,1
7334,"match","Good","Other",0.5907,1
7334,"match","Good","Self",0.644,1
7334,"match","Bad","Other",0.5495,0
7334,"match","Bad","Self",0.5757,1
7334,"match","Good","Self",0.556,1
7334,"match","Good","Self",0.6033,1
7334,"match","Good","Self",0.6763,1
7334,"match","Good","Other",0.7193,1
7334,"match","Good","Self",0.6032,1
7334,"match","Bad","Other",0.8321,1
7334,"match","Good","Other",0.5711,1
7334,"match","Bad","Other",0.6246,1
7334,"match","Bad","Self",0.7258,0
7334,"match","Bad","Self",0.5604,1
7334,"match","Good","Other",0.4202,1
7334,"match","Bad","Other",0.5732,1
7334,"match","Good","Self",0.8933,1
7334,"match","Good","Other",0.7062,1
7334,"match","Bad","Other",0.7651,1
7334,"match","Good","Self",0.5972,1
7334,"match","Bad","Self",0.6339,1
7334,"match","Good","Other",0.4835,1
7334,"match","Good","Other",0.5179,1
7334,"match","Good","Self",0.581,1
7334,"match","Good","Self",0.6614,1
7334,"match","Bad","Self",0.5194,1
7334,"match","Bad","Other",0.6945,1
7334,"match","Bad","Other",0.7193,1
7334,"match","Bad","Self",0.8225,1
7334,"match","Bad","Self",0.9682,1
7334,"match","Bad","Self",0.6111,1
7334,"match","Good","Other",0.6681,0
7334,"match","Bad","Self",0.6588,1
7334,"match","Bad","Other",0.5283,1
7334,"match","Good","Self",0.5478,1
7334,"match","Good","Self",0.5354,1
7334,"match","Bad","Other",0.7947,1
7334,"match","Good","Other",0.6833,1
7334,"match","Good","Self",0.6217,1
7334,"match","Good","Other",0.4511,1
7334,"match","Bad","Other",0.5245,1
7334,"match","Bad","Self",0.834,1
7334,"match","Good","Other",0.6353,1
7334,"match","Bad","Other",0.6512,1
7334,"match","Good","Self",0.6568,1
7334,"match","Bad","Self",0.9309,1
7334,"match","Bad","Self",0.8382,1
7334,"match","Good","Self",0.5862,1
7334,"match","Bad","Other",1.0227,1
7334,"match","Good","Other",0.62,1
7334,"match","Bad","Other",0.861,1
7334,"match","Good","Self",0.6391,1
7334,"match","Good","Other",0.4805,1
7334,"match","Bad","Other",1.0312,1
7334,"match","Bad","Other",0.7011,1
7334,"match","Bad","Self",0.7398,1
7334,"match","Bad","Other",0.9621,1
7334,"match","Bad","Self",0.6714,1
7334,"match","Bad","Self",0.6053,1
7334,"match","Good","Other",0.7806,1
7334,"match","Good","Self",0.6889,1
7334,"match","Good","Self",0.5875,0
7334,"match","Good","Self",0.7319,1
7334,"match","Good","Other",0.5753,1
7334,"match","Bad","Self",0.6428,1
7334,"match","Bad","Other",0.4289,1
7334,"match","Bad","Other",0.6337,1
7334,"match","Good","Other",0.8353,1
7334,"match","Good","Other",0.7772,1
7334,"match","Bad","Self",0.5814,1
7334,"match","Bad","Self",0.7097,1
7334,"match","Good","Other",0.5239,1
7334,"match","Good","Self",0.6991,1
7334,"match","Good","Self",0.5563,1
7334,"match","Good","Self",0.8296,0
7334,"match","Bad","Other",0.683,1
7334,"match","Bad","Other",0.6939,1
7334,"match","Good","Other",0.6526,1
7334,"match","Good","Other",0.7543,1
7334,"match","Good","Other",0.5983,1
7334,"match","Good","Self",0.4455,1
7334,"match","Bad","Other",0.7552,1
7334,"match","Good","Self",0.7473,1
7334,"match","Bad","Other",0.7075,1
7334,"match","Bad","Self",0.7024,0
7334,"match","Bad","Self",0.8132,1
7334,"match","Bad","Self",0.7301,1
7334,"match","Good","Self",0.6056,1
7334,"match","Good","Other",0.6963,1
7334,"match","Bad","Self",0.6471,0
7334,"match","Good","Self",0.4288,1
7334,"match","Bad","Self",0.661,1
7334,"match","Good","Self",0.6035,1
7334,"match","Bad","Other",0.8686,1
7334,"match","Bad","Other",0.4678,0
7334,"match","Good","Other",0.65,1
7334,"match","Bad","Self",0.5476,0
7334,"match","Bad","Other",0.6759,1
7334,"match","Good","Other",0.7701,1
7334,"match","Good","Self",0.4342,1
7334,"match","Bad","Self",0.7093,1
7334,"match","Bad","Other",0.7602,1
7334,"match","Bad","Self",0.6451,1
7334,"match","Good","Self",0.5308,1
7334,"match","Good","Other",0.5022,1
7334,"match","Good","Other",0.5889,1
7334,"match","Good","Self",0.5462,1
7334,"match","Bad","Self",0.7341,1
7334,"match","Good","Self",0.7376,1
7334,"match","Bad","Other",0.709,0
7334,"match","Bad","Other",0.488,1
7334,"match","Good","Other",0.6514,1
7334,"match","Bad","Other",0.8491,1
7334,"match","Good","Other",0.6069,1
7334,"match","Good","Self",0.5822,1
7334,"match","Good","Self",0.6345,0
7334,"match","Bad","Other",0.8261,1
7334,"match","Good","Other",0.4233,1
7334,"match","Bad","Self",0.7237,1
7334,"match","Bad","Self",0.7639,1
7334,"match","Good","Other",0.644,1
7334,"match","Bad","Self",0.6294,1
7334,"match","Good","Self",0.6748,1
7335,"match","Bad","Self",0.6436,0
7335,"match","Bad","Other",0.8138,1
7335,"match","Good","Self",0.6141,1
7335,"match","Bad","Other",1.0508,1
7335,"match","Bad","Other",0.8792,1
7335,"match","Bad","Self",0.7134,0
7335,"match","Bad","Self",0.8077,0
7335,"match","Good","Other",0.9598,1
7335,"match","Good","Self",0.6441,1
7335,"match","Good","Other",1.0385,0
7335,"match","Good","Self",0.7888,1
7335,"match","Good","Self",0.8552,1
7335,"match","Good","Self",0.7275,1
7335,"match","Good","Other",0.6359,1
7335,"match","Bad","Self",0.616,0
7335,"match","Good","Other",0.8306,0
7335,"match","Bad","Other",0.9673,1
7335,"match","Bad","Other",0.9858,1
7335,"match","Good","Other",0.952,1
7335,"match","Bad","Other",0.7423,1
7335,"match","Good","Other",0.9564,1
7335,"match","Good","Other",0.6654,0
7335,"match","Bad","Self",0.7836,0
7335,"match","Bad","Other",0.8238,1
7335,"match","Good","Self",0.6586,1
7335,"match","Bad","Other",0.7687,1
7335,"match","Bad","Self",1.0169,0
7335,"match","Bad","Self",0.7452,1
7335,"match","Good","Self",0.6312,1
7335,"match","Good","Self",0.4395,1
7335,"match","Bad","Other",0.6815,1
7335,"match","Good","Self",0.568,1
7335,"match","Good","Other",0.8343,0
7335,"match","Good","Self",0.6146,1
7335,"match","Bad","Other",0.8308,1
7335,"match","Good","Other",1.0669,1
7335,"match","Good","Other",0.569,1
7335,"match","Bad","Other",0.9295,0
7335,"match","Bad","Self",1,1
7335,"match","Good","Self",0.5861,1
7335,"match","Bad","Self",0.8321,0
7335,"match","Bad","Other",0.7849,1
7335,"match","Good","Self",0.5812,1
7335,"match","Good","Self",0.7434,1
7335,"match","Good","Other",0.7976,1
7335,"match","Good","Self",0.6,1
7335,"match","Good","Other",0.8684,1
7335,"match","Bad","Self",0.6245,0
7335,"match","Bad","Other",0.5427,1
7335,"match","Bad","Other",0.8113,1
7335,"match","Good","Other",0.4421,1
7335,"match","Good","Self",0.4843,1
7335,"match","Bad","Self",0.3823,1
7335,"match","Bad","Other",0.5508,1
7335,"match","Bad","Self",0.5548,0
7335,"match","Bad","Other",0.647,1
7335,"match","Bad","Other",0.5772,1
7335,"match","Good","Other",0.6954,0
7335,"match","Good","Self",0.5695,1
7335,"match","Good","Other",0.7637,1
7335,"match","Bad","Self",0.7259,1
7335,"match","Good","Other",0.5773,0
7335,"match","Good","Other",0.1102,1
7335,"match","Bad","Other",0.6275,1
7335,"match","Good","Other",0.184,1
7335,"match","Good","Self",0.1981,0
7335,"match","Bad","Other",0.7285,1
7335,"match","Bad","Self",0.5207,0
7335,"match","Bad","Self",0.2189,1
7335,"match","Bad","Other",0.5891,1
7335,"match","Good","Self",0.5692,1
7335,"match","Good","Self",0.5514,1
7335,"match","Bad","Self",0.7138,0
7335,"match","Good","Self",0.592,0
7335,"match","Good","Other",0.8503,1
7335,"match","Good","Self",0.5167,1
7335,"match","Bad","Other",0.7529,1
7335,"match","Good","Other",0.4611,1
7335,"match","Bad","Other",0.5915,1
7335,"match","Bad","Self",0.4997,0
7335,"match","Bad","Self",0.5999,0
7335,"match","Good","Other",0.8499,1
7335,"match","Bad","Other",0.7301,0
7335,"match","Good","Self",0.6661,1
7335,"match","Good","Other",0.8833,1
7335,"match","Bad","Other",0.5973,0
7335,"match","Good","Self",0.6315,1
7335,"match","Bad","Self",0.6596,0
7335,"match","Good","Other",0.8898,1
7335,"match","Good","Other",0.546,1
7335,"match","Good","Self",0.64,1
7335,"match","Good","Self",0.7493,1
7335,"match","Bad","Self",0.7055,0
7335,"match","Bad","Other",0.7916,1
7335,"match","Bad","Other",0.7341,1
7335,"match","Bad","Self",0.8222,0
7335,"match","Bad","Other",0.4847,0
7335,"match","Bad","Self",0.7747,0
7335,"match","Good","Other",1.033,1
7335,"match","Good","Other",0.9554,1
7335,"match","Good","Self",0.6878,1
7335,"match","Good","Self",0.7598,1
7335,"match","Bad","Other",0.7267,1
7335,"match","Bad","Self",0.7932,1
7335,"match","Good","Self",0.7093,1
7335,"match","Good","Other",0.8639,0
7335,"match","Bad","Other",0.8938,1
7335,"match","Bad","Self",0.7564,1
7335,"match","Good","Self",0.6645,1
7335,"match","Good","Other",0.781,0
7335,"match","Bad","Other",0.7837,1
7335,"match","Bad","Other",0.6217,1
7335,"match","Good","Other",0.6759,0
7335,"match","Good","Self",0.5602,0
7335,"match","Bad","Self",0.9863,1
7335,"match","Good","Other",0.8325,1
7335,"match","Bad","Self",1.0364,1
7335,"match","Good","Self",0.6489,1
7335,"match","Bad","Self",0.8155,1
7335,"match","Bad","Other",0.7676,1
7335,"match","Good","Other",0.7162,1
7335,"match","Good","Self",0.6605,1
7335,"match","Bad","Other",0.7289,1
7335,"match","Bad","Other",0.6971,1
7335,"match","Good","Other",0.7993,1
7335,"match","Good","Self",0.6736,1
7335,"match","Good","Other",0.5498,0
7335,"match","Bad","Self",0.7903,1
7335,"match","Bad","Self",0.5624,1
7335,"match","Good","Self",0.6766,1
7335,"match","Bad","Self",0.6567,0
7335,"match","Bad","Other",0.6408,1
7335,"match","Good","Self",0.4915,1
7335,"match","Bad","Self",0.5557,1
7335,"match","Good","Self",0.4958,1
7335,"match","Bad","Self",0.6524,0
7335,"match","Bad","Other",0.6206,1
7335,"match","Good","Self",0.5128,1
7335,"match","Good","Other",0.9674,1
7335,"match","Bad","Other",0.8276,1
7335,"match","Good","Other",0.7918,0
7335,"match","Bad","Self",0.7852,1
7335,"match","Bad","Self",0.7676,0
7335,"match","Good","Other",0.7677,1
7335,"match","Bad","Self",0.728,1
7335,"match","Bad","Other",0.6864,1
7335,"match","Good","Self",0.8688,0
7335,"match","Good","Self",0.7332,1
7335,"match","Bad","Other",0.7652,0
7335,"match","Good","Other",0.7513,1
7335,"match","Good","Self",0.6435,1
7335,"match","Good","Other",0.5977,0
7335,"match","Bad","Other",0.8342,1
7335,"match","Bad","Self",0.6085,1
7335,"match","Good","Other",0.7289,1
7335,"match","Bad","Other",0.6853,1
7335,"match","Good","Self",0.6873,1
7335,"match","Bad","Self",0.6716,0
7335,"match","Bad","Self",0.3477,1
7335,"match","Good","Self",0.7139,1
7335,"match","Bad","Other",0.6331,1
7335,"match","Good","Other",0.9892,1
7335,"match","Bad","Other",0.7054,1
7335,"match","Good","Self",0.7434,1
7335,"match","Good","Other",0.9335,1
7335,"match","Bad","Other",0.6452,1
7335,"match","Bad","Other",0.7518,1
7335,"match","Bad","Self",0.8037,0
7335,"match","Bad","Self",0.8083,1
7335,"match","Bad","Self",0.8406,1
7335,"match","Good","Other",0.743,1
7335,"match","Good","Self",0.7331,1
7335,"match","Good","Self",0.5572,1
7335,"match","Good","Self",0.5037,1
7335,"match","Good","Other",0.7575,0
7335,"match","Bad","Self",0.8618,1
7335,"match","Bad","Other",0.5982,1
7335,"match","Bad","Other",0.6884,1
7335,"match","Good","Other",0.6245,1
7335,"match","Good","Other",0.7567,1
7335,"match","Bad","Self",0.8169,1
7335,"match","Bad","Self",0.8453,1
7335,"match","Good","Other",0.6637,1
7335,"match","Good","Self",0.6778,1
7335,"match","Good","Self",0.644,0
7335,"match","Good","Self",0.8248,1
7335,"match","Bad","Other",0.7589,1
7335,"match","Bad","Other",0.6794,1
7335,"match","Good","Other",0.7376,1
7335,"match","Good","Other",0.4638,1
7335,"match","Good","Other",0.4459,1
7335,"match","Good","Self",0.4722,1
7335,"match","Bad","Other",0.6602,1
7335,"match","Good","Self",0.601,1
7335,"match","Bad","Other",0.7633,1
7335,"match","Bad","Self",0.7174,0
7335,"match","Bad","Self",0.8074,1
7335,"match","Bad","Self",0.8879,1
7335,"match","Good","Self",0.6442,1
7335,"match","Good","Other",0.8969,1
7335,"match","Bad","Self",0.5931,0
7335,"match","Good","Self",0.7252,0
7335,"match","Bad","Self",0.8396,1
7335,"match","Good","Self",0.646,1
7335,"match","Bad","Other",0.7623,1
7335,"match","Bad","Other",0.6446,1
7335,"match","Good","Other",0.8627,1
7335,"match","Bad","Self",0.5931,1
7335,"match","Bad","Other",0.9675,1
7335,"match","Good","Other",0.6716,0
7335,"match","Good","Self",0.7157,0
7335,"match","Bad","Self",0.7588,1
7335,"match","Bad","Other",0.9049,1
7335,"match","Bad","Self",0.8393,1
7335,"match","Good","Self",0.5775,1
7335,"match","Good","Other",0.8555,0
7335,"match","Good","Other",0.6058,1
7335,"match","Good","Self",0.6184,1
7335,"match","Bad","Self",0.7227,1
7335,"match","Good","Self",0.6213,1
7335,"match","Bad","Other",0.8113,1
7335,"match","Bad","Other",0.5475,1
7335,"match","Good","Other",0.7056,1
7335,"match","Bad","Other",0.6558,1
7335,"match","Good","Other",0.816,1
7335,"match","Bad","Other",0.8079,1
7335,"match","Good","Self",0.8403,1
7335,"match","Good","Self",0.5063,1
7335,"match","Bad","Other",0.735,1
7335,"match","Good","Other",0.7032,1
7335,"match","Bad","Self",0.7041,1
7335,"match","Bad","Self",0.7724,1
7335,"match","Good","Other",0.9888,1
7335,"match","Bad","Self",0.5928,0
7335,"match","Good","Self",0.6367,0
7335,"match","Good","Other",0.8062,1
7335,"match","Bad","Other",0.6885,1
7335,"match","Good","Self",0.7848,1
7335,"match","Bad","Other",0.6631,1
7335,"match","Bad","Other",0.6052,1
7335,"match","Bad","Self",1.0073,1
7335,"match","Good","Self",0.8475,1
7335,"match","Good","Self",0.5516,1
7335,"match","Good","Other",0.7878,1
7335,"match","Good","Other",0.7084,1
7335,"match","Bad","Self",0.8006,1
7335,"match","Bad","Self",0.7548,1
7335,"match","Bad","Self",0.5694,1
7335,"match","Good","Self",0.7156,0
7335,"match","Good","Other",0.8239,1
7335,"match","Good","Self",0.838,1
7335,"match","Good","Other",0.9498,1
7335,"match","Bad","Other",0.8184,1
7335,"match","Good","Self",0.6566,1
7335,"match","Bad","Self",0.9571,1
7335,"match","Bad","Self",0.7238,1
7335,"match","Good","Other",0.822,1
7335,"match","Bad","Other",0.7803,1
7335,"match","Bad","Other",0.8265,0
7335,"match","Good","Other",0.8278,1
7335,"match","Bad","Other",0.7999,1
7335,"match","Good","Self",0.6807,1
7335,"match","Good","Self",0.7389,1
7335,"match","Good","Other",0.729,1
7335,"match","Bad","Other",0.5451,0
7335,"match","Bad","Self",0.9033,1
7335,"match","Good","Self",0.6614,1
7335,"match","Bad","Self",0.6238,1
7335,"match","Bad","Self",0.6042,1
7335,"match","Bad","Other",0.7985,1
7335,"match","Good","Other",0.4969,1
7335,"match","Good","Self",0.785,1
7335,"match","Good","Self",0.6232,1
7335,"match","Good","Self",0.5253,1
7335,"match","Bad","Self",0.6037,0
7335,"match","Bad","Self",0.5898,1
7335,"match","Bad","Other",0.6364,1
7335,"match","Bad","Other",0.4963,1
7335,"match","Good","Other",0.569,1
7335,"match","Bad","Other",0.7452,1
7335,"match","Good","Other",0.8153,1
7335,"match","Bad","Self",0.7536,1
7335,"match","Good","Other",0.6199,1
7336,"match","Bad","Self",0.76,1
7336,"match","Bad","Other",0.8784,1
7336,"match","Good","Self",0.8465,1
7336,"match","Bad","Self",0.8128,0
7336,"match","Good","Other",0.4797,1
7336,"match","Good","Other",0.5104,1
7336,"match","Good","Other",0.6353,1
7336,"match","Bad","Self",0.612,1
7336,"match","Good","Self",0.5909,1
7336,"match","Bad","Other",0.6606,1
7336,"match","Good","Self",0.8565,1
7336,"match","Bad","Other",0.701,1
7336,"match","Good","Self",0.5983,1
7336,"match","Good","Self",0.5815,1
7336,"match","Bad","Other",0.6758,0
7336,"match","Bad","Self",0.7079,0
7336,"match","Bad","Self",0.7526,0
7336,"match","Good","Other",0.5984,1
7336,"match","Bad","Other",0.7106,0
7336,"match","Bad","Other",0.7081,0
7336,"match","Good","Self",0.5049,1
7336,"match","Good","Other",0.6698,0
7336,"match","Bad","Self",0.677,1
7336,"match","Good","Other",0.6847,1
7336,"match","Good","Other",0.4275,1
7336,"match","Good","Self",0.5547,1
7336,"match","Good","Other",0.5924,1
7336,"match","Bad","Self",0.6668,0
7336,"match","Bad","Self",0.7347,1
7336,"match","Good","Self",0.5799,1
7336,"match","Bad","Other",0.6582,1
7336,"match","Good","Self",0.486,1
7336,"match","Bad","Other",0.6043,1
7336,"match","Bad","Self",0.483,0
7336,"match","Bad","Other",0.6257,1
7336,"match","Good","Other",0.85,1
7336,"match","Good","Other",0.4993,1
7336,"match","Bad","Other",0.7319,1
7336,"match","Bad","Self",0.6491,0
7336,"match","Bad","Self",0.4629,0
7336,"match","Bad","Self",0.6827,1
7336,"match","Bad","Other",0.7685,1
7336,"match","Good","Self",0.6058,1
7336,"match","Good","Self",0.5975,1
7336,"match","Good","Other",0.7436,1
7336,"match","Good","Self",0.6811,1
7336,"match","Bad","Other",0.5574,1
7336,"match","Good","Other",0.6111,0
7336,"match","Good","Self",0.5182,1
7336,"match","Good","Other",0.5103,1
7336,"match","Bad","Self",0.6551,1
7336,"match","Good","Other",0.6014,1
7336,"match","Bad","Other",0.592,0
7336,"match","Good","Other",0.6143,0
7336,"match","Bad","Other",0.9931,1
7336,"match","Good","Self",0.4756,1
7336,"match","Bad","Self",0.7497,1
7336,"match","Good","Self",0.6275,1
7336,"match","Bad","Self",0.6187,0
7336,"match","Bad","Other",0.6377,1
7336,"match","Good","Other",0.6459,0
7336,"match","Good","Self",0.4873,1
7336,"match","Good","Self",0.6434,1
7336,"match","Bad","Self",0.5588,0
7336,"match","Good","Self",0.5463,1
7336,"match","Bad","Self",0.6677,0
7336,"match","Good","Other",0.5318,1
7336,"match","Bad","Other",0.4571,0
7336,"match","Bad","Other",0.6676,1
7336,"match","Good","Other",0.7195,0
7336,"match","Bad","Self",0.8485,1
7336,"match","Bad","Other",0.603,1
7336,"match","Bad","Self",0.6517,1
7336,"match","Bad","Other",0.6592,1
7336,"match","Bad","Self",0.6864,1
7336,"match","Bad","Other",0.5708,1
7336,"match","Bad","Self",0.6527,1
7336,"match","Good","Other",0.6043,0
7336,"match","Bad","Other",0.5292,0
7336,"match","Good","Self",0.5754,1
7336,"match","Good","Other",0.4956,1
7336,"match","Good","Self",0.6247,1
7336,"match","Good","Other",0.5839,1
7336,"match","Good","Self",0.4461,1
7336,"match","Good","Self",0.5973,1
7336,"match","Bad","Other",0.476,1
7336,"match","Good","Other",0.484,1
7336,"match","Bad","Self",0.785,0
7336,"match","Good","Self",0.5121,1
7336,"match","Bad","Other",0.6719,1
7336,"match","Good","Other",0.904,0
7336,"match","Good","Other",0.7809,1
7336,"match","Bad","Other",0.5988,1
7336,"match","Bad","Self",0.8615,0
7336,"match","Good","Self",0.6523,1
7336,"match","Bad","Self",0.7345,1
7336,"match","Good","Self",0.4778,1
7336,"match","Bad","Self",0.5339,1
7336,"match","Good","Self",0.5791,1
7336,"match","Good","Other",0.6113,0
7336,"match","Bad","Self",0.6162,1
7336,"match","Good","Self",0.5952,0
7336,"match","Good","Other",0.4936,1
7336,"match","Bad","Other",0.6222,1
7336,"match","Bad","Other",0.6294,1
7336,"match","Bad","Self",0.4053,1
7336,"match","Bad","Other",0.5639,1
7336,"match","Good","Other",0.4785,1
7336,"match","Good","Other",0.5198,1
7336,"match","Good","Self",0.4327,0
7336,"match","Bad","Self",0.62,1
7336,"match","Bad","Self",0.632,0
7336,"match","Good","Other",0.5347,1
7336,"match","Bad","Other",0.7401,1
7336,"match","Good","Self",0.5578,1
7336,"match","Good","Self",0.4935,1
7336,"match","Good","Other",0.5041,1
7336,"match","Bad","Other",0.598,0
7336,"match","Bad","Other",0.5327,1
7336,"match","Bad","Self",0.834,1
7336,"match","Good","Self",0.4781,1
7336,"match","Good","Self",0.4766,1
7336,"match","Good","Other",0.7173,0
7336,"match","Bad","Other",0.5349,1
7336,"match","Good","Other",0.6042,0
7336,"match","Bad","Self",0.6988,0
7336,"match","Bad","Other",0.5713,1
7336,"match","Bad","Other",0.5546,1
7336,"match","Bad","Self",0.592,1
7336,"match","Good","Self",0.6184,0
7336,"match","Bad","Self",0.6074,1
7336,"match","Good","Other",0.4141,1
7336,"match","Bad","Self",0.6409,1
7336,"match","Good","Other",0.5723,1
7336,"match","Bad","Self",0.5801,1
7336,"match","Bad","Self",0.6423,0
7336,"match","Good","Self",0.5271,1
7336,"match","Bad","Other",0.7659,1
7336,"match","Bad","Other",0.4799,1
7336,"match","Good","Self",0.6267,1
7336,"match","Good","Other",0.6255,0
7336,"match","Good","Self",0.619,1
7336,"match","Good","Other",0.5892,1
7336,"match","Bad","Other",0.5916,0
7336,"match","Bad","Other",0.77,1
7336,"match","Good","Self",0.524,1
7336,"match","Good","Other",0.7082,1
7336,"match","Good","Other",0.6586,0
7336,"match","Bad","Self",0.6864,1
7336,"match","Bad","Other",0.6931,1
7336,"match","Good","Other",0.5816,1
7336,"match","Good","Self",0.5237,1
7336,"match","Bad","Other",0.5773,1
7336,"match","Good","Self",0.5671,0
7336,"match","Bad","Self",0.6251,1
7336,"match","Bad","Self",0.9451,1
7336,"match","Good","Self",0.4818,1
7336,"match","Bad","Self",0.6012,1
7336,"match","Good","Self",0.6319,1
7336,"match","Good","Other",0.6277,1
7336,"match","Bad","Other",0.6669,1
7336,"match","Good","Other",0.4866,1
7336,"match","Good","Self",0.451,1
7336,"match","Bad","Other",0.6186,0
7336,"match","Bad","Other",0.6055,1
7336,"match","Bad","Self",0.735,1
7336,"match","Good","Other",0.6094,1
7336,"match","Bad","Self",0.5323,1
7336,"match","Bad","Self",0.6208,1
7336,"match","Good","Other",0.516,1
7336,"match","Good","Self",0.5656,1
7336,"match","Good","Self",0.7116,1
7336,"match","Bad","Self",0.6044,1
7336,"match","Good","Other",0.5257,1
7336,"match","Good","Other",0.7747,1
7336,"match","Bad","Other",0.6129,1
7336,"match","Bad","Other",0.7883,1
7336,"match","Good","Self",0.5346,1
7336,"match","Bad","Self",0.588,1
7336,"match","Bad","Other",0.6291,1
7336,"match","Good","Self",0.5345,1
7336,"match","Bad","Self",0.7823,1
7336,"match","Bad","Other",0.4602,0
7336,"match","Bad","Self",0.5679,1
7336,"match","Bad","Other",0.5939,1
7336,"match","Bad","Self",0.4778,1
7336,"match","Good","Self",0.827,1
7336,"match","Good","Other",0.5142,0
7336,"match","Good","Other",0.4469,1
7336,"match","Bad","Other",0.48,1
7336,"match","Good","Self",0.5485,1
7336,"match","Good","Self",0.79,1
7336,"match","Bad","Other",0.5444,1
7336,"match","Good","Other",0.553,1
7336,"match","Bad","Self",0.6413,1
7336,"match","Good","Other",0.5327,1
7336,"match","Good","Self",0.4831,1
7336,"match","Good","Self",0.64,1
7336,"match","Bad","Self",0.5794,1
7336,"match","Bad","Other",0.7936,1
7336,"match","Good","Other",0.7961,1
7336,"match","Bad","Other",0.6146,1
7336,"match","Bad","Self",0.5048,1
7336,"match","Bad","Self",0.5353,1
7336,"match","Good","Self",0.647,1
7336,"match","Good","Other",0.4307,1
7336,"match","Bad","Other",0.5259,0
7336,"match","Good","Other",0.7378,1
7336,"match","Bad","Self",0.5696,1
7336,"match","Good","Self",0.6621,1
7336,"match","Bad","Other",0.5664,1
7336,"match","Good","Other",0.5603,1
7336,"match","Bad","Other",0.5407,1
7336,"match","Bad","Self",0.6251,1
7336,"match","Good","Self",0.5362,1
7336,"match","Good","Self",0.5096,1
7336,"match","Bad","Other",0.5348,1
7336,"match","Good","Other",0.6679,1
7336,"match","Good","Self",0.548,1
7336,"match","Bad","Self",0.6082,1
7336,"match","Bad","Self",0.5968,1
7336,"match","Bad","Self",0.9192,1
7336,"match","Good","Other",0.6482,1
7336,"match","Bad","Other",0.7919,1
7336,"match","Good","Other",0.5149,1
7336,"match","Bad","Other",0.58,1
7336,"match","Good","Self",0.5221,1
7336,"match","Bad","Other",0.6904,1
7336,"match","Bad","Self",0.7588,1
7336,"match","Good","Self",0.6857,1
7336,"match","Good","Self",0.684,1
7336,"match","Good","Self",0.5843,1
7336,"match","Bad","Other",0.5818,1
7336,"match","Bad","Other",0.7001,1
7336,"match","Good","Other",0.6206,1
7336,"match","Good","Other",0.8777,1
7336,"match","Bad","Self",0.6059,0
7336,"match","Good","Other",1.0224,1
7336,"match","Bad","Self",0.5421,1
7336,"match","Good","Other",0.559,1
7336,"match","Bad","Other",0.6607,1
7336,"match","Good","Other",0.5493,1
7336,"match","Bad","Self",0.8022,1
7336,"match","Bad","Other",0.5289,1
7336,"match","Good","Self",0.5338,1
7336,"match","Good","Self",0.7109,1
7336,"match","Bad","Other",0.6916,1
7336,"match","Bad","Self",0.7162,1
7336,"match","Bad","Self",0.515,1
7336,"match","Good","Other",0.5538,1
7336,"match","Good","Self",0.5595,1
7336,"match","Bad","Self",0.5523,1
7336,"match","Bad","Other",0.5494,0
7336,"match","Good","Other",0.4949,1
7336,"match","Bad","Self",0.5834,1
7336,"match","Good","Other",0.5816,1
7336,"match","Bad","Self",0.3318,1
7336,"match","Good","Self",0.593,0
7336,"match","Good","Self",0.5867,1
7336,"match","Good","Self",0.8712,1
7336,"match","Good","Other",0.6873,1
7336,"match","Bad","Other",0.5907,1
7336,"match","Bad","Other",0.7052,1
7336,"match","Good","Other",0.566,1
7336,"match","Good","Other",0.5153,1
7336,"match","Bad","Other",0.7413,1
7336,"match","Bad","Self",0.7028,1
7336,"match","Good","Self",0.6074,1
7336,"match","Good","Self",0.486,1
7336,"match","Bad","Other",0.4849,0
7336,"match","Good","Other",0.8332,1
7336,"match","Bad","Self",0.6932,1
7336,"match","Bad","Self",0.6138,1
7336,"match","Bad","Other",0.5424,1
7336,"match","Good","Self",0.9039,1
