"Subject","Age","Gender","Handness","moralSelfShape","immoralSelfShape","moralOtherShape","immoralOtherShape","Block","Bin","Trial","Task","shapeName","Identity","Morality","RT","ResponseKey","ACC","trialType"
7029,18,"male","R","S","P","Tra","C",2,6,16,"Val","C","Other","Bad",0.5147,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",2,6,17,"Val","C","Other","Bad",0.4528,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",2,6,19,"Val","Tra","Other","Good",0.6951,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",2,6,20,"Val","C","Other","Bad",0.6714,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",2,6,21,"Val","P","Self","Bad",0.6154,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",2,6,22,"Val","C","Other","Bad",0.3758,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",2,6,23,"Val","Tra","Other","Good",0.5819,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",2,6,24,"Val","S","Self","Good",0.622,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,1,1,"Val","P","Self","Bad",0.5213,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,1,2,"Val","C","Other","Bad",0.7255,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,1,3,"Val","C","Other","Bad",0.6277,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,1,4,"Val","C","Other","Bad",0.4058,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,1,5,"Val","Tra","Other","Good",0.52,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,1,6,"Val","S","Self","Good",0.3421,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,1,7,"Val","P","Self","Bad",0.3684,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,1,8,"Val","Tra","Other","Good",0.4245,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,1,9,"Val","P","Self","Bad",0.3966,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,1,10,"Val","P","Self","Bad",0.4509,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,1,12,"Val","S","Self","Good",0.3651,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,1,13,"Val","P","Self","Bad",0.5994,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,1,14,"Val","P","Self","Bad",0.7296,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,1,15,"Val","S","Self","Good",0.5916,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,1,16,"Val","S","Self","Good",0.3979,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,1,17,"Val","S","Self","Good",0.376,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,1,18,"Val","C","Other","Bad",0.7061,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,1,19,"Val","Tra","Other","Good",0.6724,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,1,20,"Val","C","Other","Bad",0.7545,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,1,21,"Val","Tra","Other","Good",0.5367,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,1,22,"Val","C","Other","Bad",0.5628,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,1,23,"Val","Tra","Other","Good",0.535,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,1,24,"Val","S","Self","Good",0.4852,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,2,1,"Val","P","Self","Bad",0.4972,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,2,2,"Val","P","Self","Bad",0.6914,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,2,3,"Val","C","Other","Bad",0.4357,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,2,4,"Val","S","Self","Good",0.4819,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,2,5,"Val","Tra","Other","Good",0.57,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,2,6,"Val","C","Other","Bad",0.5242,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,2,7,"Val","S","Self","Good",0.5223,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,2,8,"Val","Tra","Other","Good",0.6805,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,2,9,"Val","P","Self","Bad",0.6207,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,2,10,"Val","P","Self","Bad",0.5469,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,2,11,"Val","Tra","Other","Good",0.589,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,2,12,"Val","Tra","Other","Good",0.7413,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,2,13,"Val","S","Self","Good",0.5215,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,2,14,"Val","Tra","Other","Good",0.4735,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,2,15,"Val","P","Self","Bad",0.6317,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,2,16,"Val","P","Self","Bad",0.5119,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,2,17,"Val","C","Other","Bad",0.674,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,2,18,"Val","Tra","Other","Good",0.5063,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,2,19,"Val","C","Other","Bad",0.6405,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,2,20,"Val","C","Other","Bad",0.4286,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,2,21,"Val","S","Self","Good",0.5068,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,2,22,"Val","C","Other","Bad",0.4749,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,2,23,"Val","S","Self","Good",0.6971,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,2,24,"Val","S","Self","Good",0.4412,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,3,1,"Val","Tra","Other","Good",0.5194,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,3,2,"Val","Tra","Other","Good",0.6336,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,3,3,"Val","Tra","Other","Good",0.5179,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,3,4,"Val","S","Self","Good",0.478,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,3,5,"Val","Tra","Other","Good",0.4302,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,3,6,"Val","C","Other","Bad",0.5044,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,3,7,"Val","S","Self","Good",0.5586,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,3,8,"Val","P","Self","Bad",0.5247,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,3,9,"Val","S","Self","Good",0.4049,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,3,10,"Val","P","Self","Bad",0.5509,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,3,11,"Val","S","Self","Good",0.3071,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,3,12,"Val","C","Other","Bad",0.4712,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,3,14,"Val","P","Self","Bad",0.4077,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,3,15,"Val","S","Self","Good",0.4918,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,3,16,"Val","S","Self","Good",0.5319,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,3,17,"Val","P","Self","Bad",0.4862,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,3,18,"Val","P","Self","Bad",0.5423,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,3,19,"Val","P","Self","Bad",0.3624,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,3,20,"Val","C","Other","Bad",0.4707,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,3,21,"Val","C","Other","Bad",0.4747,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,3,22,"Val","C","Other","Bad",0.345,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,3,24,"Val","C","Other","Bad",0.4032,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,4,1,"Val","S","Self","Good",0.7172,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,4,2,"Val","S","Self","Good",0.3813,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,4,5,"Val","Tra","Other","Good",0.8938,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,4,6,"Val","Tra","Other","Good",0.436,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,4,7,"Val","P","Self","Bad",0.5222,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,4,8,"Val","S","Self","Good",0.3684,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,4,9,"Val","C","Other","Bad",0.5425,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,4,10,"Val","S","Self","Good",0.5168,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,4,11,"Val","C","Other","Bad",0.6008,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,4,12,"Val","P","Self","Bad",0.655,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,4,13,"Val","P","Self","Bad",0.6771,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,4,14,"Val","S","Self","Good",0.5593,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,4,15,"Val","Tra","Other","Good",0.6155,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,4,16,"Val","Tra","Other","Good",0.6697,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,4,17,"Val","P","Self","Bad",0.5358,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,4,18,"Val","P","Self","Bad",0.5461,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,4,19,"Val","C","Other","Bad",0.5941,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,4,20,"Val","S","Self","Good",0.5423,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,4,21,"Val","Tra","Other","Good",0.5704,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,4,22,"Val","C","Other","Bad",0.8867,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,4,23,"Val","P","Self","Bad",0.8388,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,4,24,"Val","C","Other","Bad",0.4469,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,5,2,"Val","Tra","Other","Good",0.5712,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,5,3,"Val","Tra","Other","Good",0.3994,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,5,4,"Val","S","Self","Good",0.5976,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,5,5,"Val","P","Self","Bad",0.6778,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,5,6,"Val","Tra","Other","Good",0.7019,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,5,7,"Val","C","Other","Bad",0.6561,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,5,8,"Val","C","Other","Bad",0.6743,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,5,9,"Val","C","Other","Bad",0.5825,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,5,10,"Val","P","Self","Bad",0.5987,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,5,11,"Val","Tra","Other","Good",0.5448,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,5,12,"Val","P","Self","Bad",0.645,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,5,13,"Val","S","Self","Good",0.5052,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,5,14,"Val","Tra","Other","Good",0.5393,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,5,15,"Val","Tra","Other","Good",0.5056,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,5,16,"Val","C","Other","Bad",0.5638,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,5,18,"Val","P","Self","Bad",0.638,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,5,19,"Val","P","Self","Bad",0.3482,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,5,20,"Val","S","Self","Good",0.5503,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,5,21,"Val","P","Self","Bad",0.5405,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,5,22,"Val","C","Other","Bad",0.7147,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,5,23,"Val","S","Self","Good",0.4948,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,5,24,"Val","S","Self","Good",0.591,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,6,1,"Val","S","Self","Good",0.4592,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,6,2,"Val","C","Other","Bad",0.6674,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,6,4,"Val","C","Other","Bad",0.5877,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,6,5,"Val","P","Self","Bad",0.5799,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,6,6,"Val","P","Self","Bad",0.4661,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,6,7,"Val","P","Self","Bad",0.4921,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,6,9,"Val","P","Self","Bad",0.5965,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,6,10,"Val","C","Other","Bad",0.5087,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,6,11,"Val","Tra","Other","Good",0.4908,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,6,12,"Val","S","Self","Good",0.579,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,6,13,"Val","Tra","Other","Good",0.5331,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,6,14,"Val","S","Self","Good",0.4675,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,6,15,"Val","S","Self","Good",0.3695,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,6,16,"Val","Tra","Other","Good",0.4577,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,6,17,"Val","S","Self","Good",0.3578,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,6,18,"Val","P","Self","Bad",0.482,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,6,19,"Val","C","Other","Bad",0.5982,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,6,20,"Val","S","Self","Good",0.3964,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,6,21,"Val","Tra","Other","Good",0.4385,"U",1,"moral"
7029,18,"male","R","S","P","Tra","C",4,6,23,"Val","C","Other","Bad",0.7488,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",4,6,24,"Val","P","Self","Bad",0.751,"Y",1,"immoral"
7029,18,"male","R","S","P","Tra","C",6,1,3,"Id","P","Self","Bad",0.4738,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,1,4,"Id","S","Self","Good",0.422,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,1,5,"Id","C","Other","Bad",0.5543,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,1,6,"Id","P","Self","Bad",0.5903,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,1,7,"Id","C","Other","Bad",0.6644,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,1,8,"Id","Tra","Other","Good",0.4788,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,1,9,"Id","Tra","Other","Good",0.5928,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,1,10,"Id","S","Self","Good",0.447,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,1,12,"Id","S","Self","Good",0.5733,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,1,13,"Id","P","Self","Bad",0.4235,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,1,15,"Id","Tra","Other","Good",0.5158,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,1,16,"Id","Tra","Other","Good",0.536,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,1,17,"Id","Tra","Other","Good",0.3981,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,1,18,"Id","S","Self","Good",0.4284,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,1,19,"Id","C","Other","Bad",0.3364,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,1,20,"Id","P","Self","Bad",0.5067,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,1,21,"Id","C","Other","Bad",0.6029,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,1,22,"Id","S","Self","Good",0.5591,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,1,23,"Id","C","Other","Bad",0.5452,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,1,24,"Id","S","Self","Good",0.5114,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,2,1,"Id","P","Self","Bad",0.7016,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,2,2,"Id","P","Self","Bad",0.4438,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,2,3,"Id","S","Self","Good",0.4559,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,2,5,"Id","Tra","Other","Good",0.5502,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,2,6,"Id","C","Other","Bad",0.7044,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,2,7,"Id","S","Self","Good",0.4065,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,2,8,"Id","S","Self","Good",0.4767,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,2,9,"Id","S","Self","Good",0.5949,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,2,11,"Id","S","Self","Good",0.8932,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,2,12,"Id","P","Self","Bad",0.7554,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,2,13,"Id","Tra","Other","Good",0.6655,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,2,15,"Id","Tra","Other","Good",0.33,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,2,16,"Id","C","Other","Bad",0.5681,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,2,17,"Id","C","Other","Bad",0.5322,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,2,18,"Id","Tra","Other","Good",0.4505,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,2,19,"Id","P","Self","Bad",0.5147,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,2,20,"Id","C","Other","Bad",0.8227,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,2,21,"Id","Tra","Other","Good",0.8129,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,2,22,"Id","S","Self","Good",0.4311,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,2,23,"Id","P","Self","Bad",0.6633,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,2,24,"Id","P","Self","Bad",0.4195,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,3,1,"Id","S","Self","Good",0.4097,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,3,2,"Id","P","Self","Bad",0.5958,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,3,3,"Id","S","Self","Good",0.4839,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,3,5,"Id","S","Self","Good",0.4123,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,3,6,"Id","S","Self","Good",0.4464,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,3,7,"Id","P","Self","Bad",0.5006,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,3,8,"Id","Tra","Other","Good",0.5708,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,3,9,"Id","Tra","Other","Good",0.355,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,3,10,"Id","Tra","Other","Good",0.3771,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,3,11,"Id","C","Other","Bad",0.5013,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,3,12,"Id","S","Self","Good",0.4595,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,3,13,"Id","P","Self","Bad",0.5236,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,3,15,"Id","C","Other","Bad",0.346,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,3,16,"Id","C","Other","Bad",0.3841,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,3,17,"Id","C","Other","Bad",0.4022,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,3,18,"Id","Tra","Other","Good",0.4465,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,3,19,"Id","C","Other","Bad",0.3707,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,3,21,"Id","P","Self","Bad",0.507,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,3,22,"Id","P","Self","Bad",0.763,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,3,23,"Id","P","Self","Bad",0.4233,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,4,1,"Id","S","Self","Good",0.3489,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,4,3,"Id","P","Self","Bad",0.7693,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,4,5,"Id","P","Self","Bad",0.6676,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,4,6,"Id","Tra","Other","Good",0.3698,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,4,7,"Id","C","Other","Bad",0.5619,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,4,8,"Id","Tra","Other","Good",0.4461,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,4,9,"Id","Tra","Other","Good",0.3582,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,4,10,"Id","S","Self","Good",0.4985,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,4,12,"Id","S","Self","Good",0.6268,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,4,13,"Id","S","Self","Good",0.3849,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,4,15,"Id","C","Other","Bad",0.6932,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,4,16,"Id","P","Self","Bad",0.6015,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,4,17,"Id","S","Self","Good",0.4776,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,4,18,"Id","P","Self","Bad",0.4538,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,4,19,"Id","C","Other","Bad",0.574,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,4,20,"Id","C","Other","Bad",0.6322,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,4,21,"Id","C","Other","Bad",0.5404,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,4,22,"Id","S","Self","Good",0.5444,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,4,23,"Id","P","Self","Bad",0.5287,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,5,1,"Id","C","Other","Bad",0.633,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,5,2,"Id","P","Self","Bad",0.6671,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,5,3,"Id","Tra","Other","Good",0.6733,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,5,4,"Id","C","Other","Bad",0.5576,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,5,5,"Id","P","Self","Bad",0.5758,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,5,6,"Id","S","Self","Good",0.4839,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,5,7,"Id","S","Self","Good",0.4541,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,5,8,"Id","S","Self","Good",0.5282,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,5,9,"Id","C","Other","Bad",0.6304,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,5,10,"Id","C","Other","Bad",0.5625,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,5,11,"Id","C","Other","Bad",0.6707,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,5,12,"Id","S","Self","Good",0.4569,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,5,13,"Id","Tra","Other","Good",0.711,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,5,14,"Id","Tra","Other","Good",0.7133,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,5,15,"Id","S","Self","Good",0.5434,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,5,16,"Id","P","Self","Bad",0.4836,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,5,17,"Id","P","Self","Bad",0.5657,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,5,18,"Id","Tra","Other","Good",0.5999,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,5,20,"Id","Tra","Other","Good",0.5782,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,5,21,"Id","P","Self","Bad",0.3905,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,5,22,"Id","C","Other","Bad",0.6285,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,5,23,"Id","Tra","Other","Good",0.8307,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,5,24,"Id","S","Self","Good",0.475,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,6,1,"Id","S","Self","Good",0.4671,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,6,2,"Id","P","Self","Bad",0.8252,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,6,3,"Id","C","Other","Bad",0.6574,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,6,4,"Id","Tra","Other","Good",0.8715,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,6,6,"Id","P","Self","Bad",0.7199,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,6,7,"Id","P","Self","Bad",0.7521,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,6,8,"Id","C","Other","Bad",0.6324,"J",1,"other"
7029,18,"male","R","S","P","Tra","C",6,6,9,"Id","S","Self","Good",0.6744,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,6,10,"Id","P","Self","Bad",0.6926,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,6,11,"Id","P","Self","Bad",0.6528,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,6,12,"Id","S","Self","Good",0.6549,"H",1,"self"
7029,18,"male","R","S","P","Tra","C",6,6,13,"Id","C","Other","Bad",0.6552,"J",1,"other"
