"subj_idx","crit","moral","id","rt","response"
7026,"identity","immoral","other",0.5249,1
7026,"identity","immoral","other",0.5211,1
7026,"identity","immoral","self",0.6352,1
7026,"identity","moral","self",0.3773,0
7026,"identity","immoral","self",0.5775,1
7026,"identity","immoral","self",0.4415,1
7026,"identity","moral","other",0.4477,1
7026,"identity","moral","self",0.4278,1
7026,"identity","immoral","self",0.484,1
7026,"identity","immoral","self",0.4401,1
7026,"identity","moral","self",0.4603,1
7026,"identity","moral","self",0.4443,1
7026,"identity","moral","other",0.5905,1
7026,"identity","immoral","other",0.4065,1
7026,"identity","immoral","self",0.4127,1
7026,"identity","moral","self",0.5348,1
7026,"identity","immoral","other",0.7769,1
7026,"identity","moral","other",0.4371,1
7026,"identity","immoral","other",0.3691,1
7026,"identity","moral","other",0.3433,1
7026,"identity","moral","other",0.2855,1
7026,"identity","immoral","self",0.4076,1
7026,"identity","moral","self",0.3676,0
7026,"identity","moral","other",0.4038,1
7026,"identity","immoral","other",0.48,1
7026,"identity","immoral","other",0.452,1
7026,"identity","immoral","self",0.3841,0
7026,"identity","immoral","other",0.5123,1
7026,"identity","moral","self",0.5044,1
7026,"identity","immoral","other",0.4346,1
7026,"identity","immoral","self",0.4926,1
7026,"identity","immoral","self",0.5227,1
7026,"identity","moral","self",0.493,1
7026,"identity","moral","self",0.369,1
7026,"identity","moral","other",0.3732,1
7026,"identity","immoral","other",0.7173,1
7026,"identity","immoral","other",0.4434,1
7026,"identity","moral","self",0.6755,1
7026,"identity","immoral","self",0.8336,0
7026,"identity","immoral","other",0.5655,1
7026,"identity","immoral","self",0.6239,1
7026,"identity","moral","self",0.732,1
7026,"identity","moral","other",0.5002,1
7026,"identity","immoral","other",0.4803,0
7026,"identity","moral","other",0.5445,1
7026,"identity","moral","other",0.4746,1
7026,"identity","moral","self",0.4166,0
7026,"identity","immoral","self",0.3868,0
7026,"identity","immoral","self",0.4969,1
7026,"identity","moral","self",0.555,1
7026,"identity","immoral","other",0.5472,1
7026,"identity","moral","other",0.4992,1
7026,"identity","moral","other",0.4834,1
7026,"identity","moral","other",0.4163,1
7026,"identity","moral","self",0.4486,1
7026,"identity","immoral","other",0.4787,1
7026,"identity","immoral","other",0.5669,1
7026,"identity","immoral","other",0.4849,1
7026,"identity","immoral","self",0.559,1
7026,"identity","immoral","self",0.4912,1
7026,"identity","immoral","self",0.4913,1
7026,"identity","moral","self",0.7014,1
7026,"identity","immoral","other",0.3675,1
7026,"identity","immoral","other",0.4577,1
7026,"identity","moral","other",0.3498,1
7026,"identity","moral","self",0.6939,1
7026,"identity","moral","self",0.48,1
7026,"identity","moral","other",0.3502,1
7026,"identity","immoral","self",0.3924,1
7026,"identity","moral","other",0.3565,1
7026,"identity","immoral","self",0.3965,1
7026,"identity","immoral","self",0.3426,1
7026,"identity","moral","self",0.4289,1
7026,"identity","moral","self",0.4909,1
7026,"identity","moral","other",0.345,1
7026,"identity","moral","other",0.3991,1
7026,"identity","immoral","other",0.4373,1
7026,"identity","moral","other",0.4734,1
7026,"identity","immoral","self",0.5995,1
7026,"identity","immoral","other",0.4877,1
7026,"identity","immoral","self",0.5738,1
7026,"identity","moral","other",0.4539,1
7026,"identity","immoral","self",0.406,0
7026,"identity","immoral","self",0.4482,1
7026,"identity","moral","other",0.3923,1
7026,"identity","moral","other",0.7004,1
7026,"identity","moral","self",0.6665,1
7026,"identity","moral","self",0.5305,1
7026,"identity","immoral","other",0.6328,1
7026,"identity","immoral","other",0.6069,1
7026,"identity","immoral","self",0.667,1
7026,"identity","immoral","other",0.5572,1
7026,"identity","moral","other",0.6073,1
7026,"identity","moral","self",0.4494,0
7026,"identity","moral","self",0.4935,1
7026,"identity","moral","self",0.5157,1
7026,"identity","immoral","other",0.5938,1
7026,"identity","immoral","self",0.5399,1
7026,"identity","immoral","other",0.536,1
7026,"identity","moral","self",0.4261,1
7026,"identity","moral","other",0.3304,1
7026,"identity","immoral","other",0.4165,1
7026,"identity","immoral","self",0.4706,0
7026,"identity","moral","other",0.6747,1
7026,"identity","moral","other",0.4647,1
7026,"identity","immoral","other",0.609,1
7026,"identity","moral","other",0.4231,1
7026,"identity","immoral","self",0.4072,1
7026,"identity","moral","self",0.4514,0
7026,"identity","moral","other",0.3436,1
7026,"identity","immoral","self",0.3176,1
7026,"identity","immoral","self",0.4477,1
7026,"identity","immoral","other",0.4138,1
7026,"identity","immoral","other",0.584,1
7026,"identity","moral","other",0.3421,1
7026,"identity","moral","self",0.3762,0
7026,"identity","immoral","self",0.6703,1
7026,"identity","moral","self",0.4624,1
7026,"identity","immoral","self",0.5386,1
7026,"identity","moral","self",0.4567,1
7026,"identity","moral","other",0.4968,1
7026,"identity","moral","self",0.933,0
7026,"identity","moral","self",0.507,1
7026,"identity","immoral","other",0.3132,1
7026,"identity","immoral","other",0.4533,1
7026,"identity","moral","self",0.7536,0
7026,"identity","moral","self",0.4936,1
7026,"identity","immoral","other",0.7378,0
7026,"identity","moral","other",0.4419,1
7026,"identity","moral","other",0.336,1
7026,"identity","immoral","self",0.6402,1
7026,"identity","immoral","other",0.2643,0
7026,"identity","moral","other",0.2664,1
7026,"identity","immoral","self",0.4286,1
7026,"identity","immoral","self",0.4586,1
7026,"identity","moral","self",0.4887,1
7026,"identity","moral","self",0.4149,1
7026,"identity","immoral","other",0.6431,1
7026,"identity","immoral","other",0.2992,0
7026,"identity","immoral","other",0.5233,1
7026,"identity","moral","other",0.3375,1
7026,"identity","moral","self",0.6136,1
7026,"identity","immoral","other",0.5016,0
7026,"identity","moral","other",0.3178,1
7026,"identity","immoral","self",0.4119,1
7026,"identity","immoral","self",0.5921,1
7026,"identity","moral","self",0.5442,1
7026,"identity","immoral","self",0.5065,1
7026,"identity","moral","other",0.4524,1
7026,"identity","moral","self",0.4426,1
7026,"identity","immoral","other",0.5666,1
7026,"identity","immoral","other",0.5088,1
7026,"identity","moral","self",0.523,1
7026,"identity","immoral","self",0.319,1
7026,"identity","moral","other",0.3472,1
7026,"identity","moral","other",0.3353,1
7026,"identity","moral","other",0.3815,1
7026,"identity","immoral","other",0.3197,1
7026,"identity","immoral","self",0.3177,0
7026,"identity","moral","self",0.4099,1
7026,"identity","moral","self",0.4599,1
7026,"identity","moral","other",0.47,1
7026,"identity","immoral","self",0.4382,1
7026,"identity","moral","self",0.4283,1
7026,"identity","moral","self",0.3964,1
7026,"identity","immoral","other",0.5465,1
7026,"identity","moral","other",0.4826,1
7026,"identity","immoral","other",0.5928,0
7026,"identity","immoral","self",0.5489,1
7026,"identity","immoral","other",0.5292,1
7026,"identity","immoral","self",0.3612,0
7026,"identity","immoral","self",0.4614,1
7026,"identity","moral","other",0.4554,1
7026,"identity","immoral","self",0.4375,1
7026,"identity","moral","self",0.7837,1
7026,"identity","moral","other",0.4697,1
7026,"identity","immoral","other",0.6239,1
7026,"identity","moral","self",0.466,1
7026,"identity","immoral","self",0.4282,1
7026,"identity","immoral","other",0.4102,0
7026,"identity","immoral","self",0.3684,0
7026,"identity","immoral","other",0.5166,1
7026,"identity","moral","self",0.4627,1
7026,"identity","moral","other",0.5408,1
7026,"identity","moral","self",0.3989,1
7026,"identity","immoral","other",0.4591,1
7026,"identity","immoral","other",0.4732,1
7026,"identity","moral","other",0.4193,1
7026,"identity","moral","other",0.3414,1
7026,"identity","immoral","self",0.3855,1
7026,"identity","immoral","self",0.6176,1
7026,"identity","immoral","other",0.5098,1
7026,"identity","moral","other",0.42,1
7026,"identity","immoral","self",0.594,0
7026,"identity","moral","self",0.6561,1
7026,"identity","moral","self",0.5562,1
7026,"identity","moral","other",0.3364,1
7028,"identity","immoral","self",0.694,1
7028,"identity","immoral","other",0.654,1
7028,"identity","immoral","other",0.5521,1
7028,"identity","moral","self",0.5464,1
7028,"identity","moral","self",0.5984,1
7028,"identity","immoral","self",0.6845,1
7028,"identity","immoral","self",0.5128,1
7028,"identity","moral","other",0.6408,1
7028,"identity","immoral","self",0.7169,1
7028,"identity","immoral","other",0.7251,1
7028,"identity","moral","self",0.6372,1
7028,"identity","moral","other",0.7994,1
7028,"identity","moral","self",0.5534,1
7028,"identity","moral","other",0.6256,1
7028,"identity","moral","other",0.6298,1
7028,"identity","immoral","other",0.3998,1
7028,"identity","moral","self",0.522,1
7028,"identity","immoral","self",0.3482,1
7028,"identity","moral","self",0.4822,1
7028,"identity","immoral","other",0.5903,1
7028,"identity","immoral","self",0.7225,1
7028,"identity","immoral","other",0.7287,1
7028,"identity","moral","other",0.8827,1
7028,"identity","moral","other",0.4768,1
7028,"identity","immoral","other",0.5668,1
7028,"identity","immoral","other",0.391,1
7028,"identity","moral","other",0.6352,1
7028,"identity","immoral","self",0.8494,1
7028,"identity","moral","other",0.5735,1
7028,"identity","immoral","other",0.5816,1
7028,"identity","moral","other",0.8417,1
7028,"identity","immoral","self",0.7379,1
7028,"identity","moral","other",0.6578,1
7028,"identity","moral","self",0.596,1
7028,"identity","immoral","self",0.7162,1
7028,"identity","immoral","other",0.6163,1
7028,"identity","immoral","self",0.6585,1
7028,"identity","moral","other",0.7745,1
7028,"identity","moral","self",0.5367,1
7028,"identity","moral","self",0.5489,1
7028,"identity","moral","other",0.7749,1
7028,"identity","moral","self",0.5431,1
7028,"identity","immoral","self",0.7952,0
7028,"identity","immoral","self",0.5234,1
7028,"identity","immoral","other",0.9834,1
7028,"identity","moral","self",0.6677,1
7028,"identity","moral","self",0.6118,1
7028,"identity","moral","self",0.5919,1
7028,"identity","moral","other",0.6901,1
7028,"identity","immoral","self",1.0142,1
7028,"identity","moral","self",0.5124,1
7028,"identity","immoral","self",0.9925,1
7028,"identity","immoral","other",0.8566,1
7028,"identity","immoral","other",0.6247,1
7028,"identity","immoral","other",0.5971,1
7028,"identity","immoral","self",0.6891,1
7028,"identity","immoral","other",0.5392,1
7028,"identity","immoral","self",0.5473,1
7028,"identity","moral","self",0.5235,1
7028,"identity","moral","other",0.5277,1
7028,"identity","moral","self",0.5678,1
7028,"identity","moral","self",0.606,1
7028,"identity","immoral","self",0.69,1
7028,"identity","immoral","self",0.6382,1
7028,"identity","moral","other",0.6903,1
7028,"identity","immoral","other",0.6665,1
7028,"identity","moral","self",0.5586,1
7028,"identity","immoral","other",0.8507,1
7028,"identity","immoral","other",0.6172,1
7028,"identity","moral","other",0.7473,1
7028,"identity","immoral","self",0.7474,1
7028,"identity","immoral","self",0.5255,1
7028,"identity","moral","self",0.5097,1
7028,"identity","moral","self",0.5857,1
7028,"identity","immoral","other",0.7299,1
7028,"identity","immoral","self",0.666,1
7028,"identity","moral","other",0.9202,1
7028,"identity","immoral","other",1.0403,1
7028,"identity","moral","self",0.4327,1
7028,"identity","immoral","self",0.4648,1
7028,"identity","moral","other",0.6229,1
7028,"identity","immoral","self",0.7091,1
7028,"identity","immoral","other",0.7191,1
7028,"identity","moral","self",0.5693,1
7028,"identity","moral","self",0.5074,1
7028,"identity","moral","self",0.4716,1
7028,"identity","immoral","other",0.6197,1
7028,"identity","immoral","other",0.4999,1
7028,"identity","moral","other",0.654,0
7028,"identity","moral","other",0.6241,1
7028,"identity","immoral","self",0.5542,1
7028,"identity","moral","self",0.5347,1
7028,"identity","immoral","other",0.6125,1
7028,"identity","moral","other",0.8046,0
7028,"identity","immoral","self",0.5727,1
7028,"identity","moral","self",0.5069,1
7028,"identity","moral","other",0.981,1
7028,"identity","immoral","self",0.6611,1
7028,"identity","immoral","self",0.5112,1
7028,"identity","moral","other",0.8835,1
7028,"identity","immoral","other",0.6295,1
7028,"identity","moral","other",0.8977,1
7028,"identity","immoral","other",0.7537,1
7028,"identity","immoral","self",0.6038,1
7028,"identity","moral","self",0.47,1
7028,"identity","moral","other",0.6362,1
7028,"identity","moral","self",0.5243,1
7028,"identity","immoral","other",0.4903,1
7028,"identity","immoral","other",0.6305,1
7028,"identity","immoral","other",0.5446,1
7028,"identity","moral","self",0.5462,1
7028,"identity","immoral","self",0.6929,1
7028,"identity","moral","self",0.425,1
7028,"identity","immoral","self",0.5091,1
7028,"identity","moral","self",0.5112,1
7028,"identity","immoral","other",0.6033,1
7028,"identity","moral","other",0.9335,1
7028,"identity","immoral","self",0.6615,1
7028,"identity","immoral","self",0.5377,1
7028,"identity","moral","self",0.4978,1
7028,"identity","moral","other",0.6001,1
7028,"identity","moral","self",0.5582,1
7028,"identity","immoral","other",0.6083,1
7028,"identity","immoral","other",0.7105,1
7028,"identity","moral","self",0.4703,1
7028,"identity","moral","other",0.5448,1
7028,"identity","immoral","other",0.6349,1
7028,"identity","moral","other",0.6229,1
7028,"identity","moral","self",0.525,1
7028,"identity","immoral","self",0.5673,1
7028,"identity","immoral","self",0.7254,1
7028,"identity","immoral","other",0.5614,1
7028,"identity","moral","self",0.5238,1
7028,"identity","moral","other",0.5398,1
7028,"identity","immoral","other",0.618,1
7028,"identity","immoral","other",0.5611,1
7028,"identity","immoral","other",0.6712,1
7028,"identity","immoral","self",0.6632,1
7028,"identity","moral","self",0.4775,1
7028,"identity","immoral","self",0.5436,1
7028,"identity","immoral","other",0.5557,1
7028,"identity","immoral","self",0.6018,1
7028,"identity","moral","self",0.55,1
7028,"identity","moral","self",0.56,1
7028,"identity","moral","self",0.5241,1
7028,"identity","moral","other",0.4962,1
7028,"identity","immoral","self",0.8783,1
7028,"identity","immoral","other",1.0205,1
7028,"identity","moral","other",0.8586,1
7028,"identity","moral","other",0.4567,1
7028,"identity","moral","self",0.519,1
7028,"identity","moral","other",0.595,1
7028,"identity","moral","self",0.6711,1
7028,"identity","immoral","other",0.5033,1
7028,"identity","moral","other",0.7095,1
7028,"identity","immoral","self",0.6135,1
7028,"identity","immoral","other",0.4596,1
7028,"identity","moral","other",0.5878,1
7028,"identity","immoral","self",0.5459,1
7028,"identity","immoral","self",0.484,1
7028,"identity","immoral","other",0.4281,1
7028,"identity","moral","other",0.6921,1
7028,"identity","moral","other",0.5644,1
7028,"identity","immoral","other",0.5945,1
7028,"identity","immoral","self",0.6767,1
7028,"identity","immoral","self",0.3689,1
7028,"identity","moral","self",0.391,1
7028,"identity","immoral","other",0.4772,1
7028,"identity","moral","self",0.4432,1
7028,"identity","immoral","other",0.4394,1
7028,"identity","moral","self",0.4596,1
7028,"identity","immoral","self",0.3597,0
7028,"identity","immoral","other",0.4857,1
7028,"identity","moral","other",0.7058,1
7028,"identity","moral","other",0.7141,1
7028,"identity","moral","self",0.5341,1
7028,"identity","moral","self",0.4623,1
7028,"identity","immoral","other",0.8044,1
7028,"identity","moral","other",1.0025,1
7028,"identity","immoral","self",0.5527,1
7028,"identity","moral","self",0.4389,1
7028,"identity","moral","other",0.559,1
7028,"identity","moral","other",0.6012,1
7028,"identity","moral","self",0.5854,1
7028,"identity","moral","self",0.3796,1
7028,"identity","immoral","other",0.4656,1
7028,"identity","immoral","other",0.4578,1
7028,"identity","immoral","self",0.5658,1
7028,"identity","immoral","other",0.4779,1
7028,"identity","immoral","self",0.4861,1
7028,"identity","immoral","other",0.5163,1
7028,"identity","immoral","other",0.4224,1
7028,"identity","moral","self",0.4924,1
7028,"identity","moral","other",0.6806,1
7028,"identity","moral","other",0.4587,1
7028,"identity","moral","self",0.4928,1
7028,"identity","immoral","self",0.5909,0
7028,"identity","moral","self",0.895,1
7028,"identity","moral","other",0.4272,1
7028,"identity","immoral","other",0.6314,1
7028,"identity","immoral","self",0.7594,1
7028,"identity","moral","self",0.9416,1
7028,"identity","immoral","self",0.4737,1
7028,"identity","immoral","self",0.4379,1
7028,"identity","immoral","self",0.6441,1
7028,"identity","moral","other",0.6122,1
7028,"identity","immoral","other",0.4543,1
7028,"identity","immoral","other",0.4586,1
7028,"identity","immoral","self",0.5207,1
7028,"identity","moral","self",0.4968,1
7028,"identity","moral","self",0.4008,1
7028,"identity","moral","other",0.699,1
7028,"identity","immoral","self",0.6331,1
7028,"identity","immoral","other",0.4873,1
7028,"identity","moral","other",0.6314,1
7028,"identity","moral","self",0.9974,1
7028,"identity","moral","other",0.7236,1
7028,"identity","moral","self",0.4837,1
7028,"identity","immoral","self",0.7258,0
7028,"identity","immoral","other",0.454,1
7028,"identity","immoral","other",0.5541,1
7028,"identity","moral","self",0.5822,1
7028,"identity","immoral","other",0.9224,1
7028,"identity","immoral","self",0.6945,1
7028,"identity","moral","other",0.7846,1
7028,"identity","immoral","self",0.6708,1
7028,"identity","moral","self",0.6269,1
7028,"identity","moral","other",0.725,1
7028,"identity","moral","other",0.6412,1
7028,"identity","immoral","self",0.5733,1
7028,"identity","immoral","other",0.5074,1
7028,"identity","immoral","self",0.3354,1
7028,"identity","moral","self",0.4576,1
7028,"identity","immoral","self",0.4778,1
7028,"identity","immoral","other",0.4358,1
7028,"identity","immoral","self",0.5239,1
7028,"identity","moral","self",0.458,1
7028,"identity","moral","self",0.5662,1
7028,"identity","moral","other",0.7383,1
7028,"identity","immoral","self",0.7086,1
7028,"identity","moral","other",0.6189,1
7028,"identity","moral","self",0.7249,1
7028,"identity","moral","other",0.717,1
7028,"identity","moral","self",0.4391,1
7028,"identity","immoral","other",0.5433,1
7028,"identity","immoral","other",0.7795,1
7028,"identity","immoral","other",0.4936,1
7028,"identity","immoral","self",0.5116,1
7028,"identity","moral","self",0.4278,1
7028,"identity","moral","other",0.67,1
7028,"identity","moral","other",0.522,1
7028,"identity","moral","other",0.4201,1
7028,"identity","moral","self",0.4582,1
7028,"identity","moral","self",0.3804,1
7028,"identity","immoral","other",0.5664,1
7028,"identity","immoral","other",0.4027,1
7028,"identity","moral","self",0.4247,1
7028,"identity","immoral","self",0.5649,1
7028,"identity","immoral","other",0.439,1
7028,"identity","immoral","self",0.5071,1
7028,"identity","moral","other",0.5133,1
7028,"identity","immoral","self",0.4054,1
7028,"identity","immoral","other",0.5236,1
7028,"identity","moral","other",0.6536,1
7028,"identity","moral","other",0.6317,1
7028,"identity","immoral","self",0.5538,1
7028,"identity","immoral","self",0.43,1
7028,"identity","moral","self",0.6141,1
7028,"identity","moral","self",0.6862,1
7028,"identity","immoral","other",0.5583,1
7028,"identity","immoral","self",0.6006,1
7028,"identity","moral","other",0.5387,1
7028,"identity","immoral","other",0.5187,1
7028,"identity","moral","self",0.3868,1
7029,"identity","moral","other",0.5057,0
7029,"identity","moral","other",0.5679,0
7029,"identity","moral","self",0.78,1
7029,"identity","moral","other",0.7762,1
7029,"identity","immoral","self",0.5303,1
7029,"identity","immoral","other",0.4785,1
7029,"identity","immoral","self",0.5767,1
7029,"identity","immoral","self",0.4789,1
7029,"identity","immoral","other",0.601,1
7029,"identity","immoral","self",0.6532,1
7029,"identity","immoral","other",0.5994,1
7029,"identity","immoral","other",0.5455,1
7029,"identity","moral","self",0.4857,1
7029,"identity","immoral","self",0.6499,0
7029,"identity","moral","self",0.6321,1
7029,"identity","immoral","other",0.5883,1
7029,"identity","moral","other",0.8564,1
7029,"identity","moral","other",0.7865,1
7029,"identity","moral","self",0.6107,1
7029,"identity","immoral","other",0.6729,1
7029,"identity","immoral","self",0.6609,1
7029,"identity","moral","self",0.5571,1
7029,"identity","moral","self",0.5295,1
7029,"identity","moral","other",0.6396,0
7029,"identity","immoral","self",0.9138,0
7029,"identity","moral","other",0.8299,1
7029,"identity","moral","self",0.5601,1
7029,"identity","immoral","self",0.6942,1
7029,"identity","moral","other",0.7684,1
7029,"identity","moral","other",0.9826,1
7029,"identity","immoral","other",0.6907,1
7029,"identity","moral","self",0.6369,1
7029,"identity","moral","self",0.577,1
7029,"identity","immoral","other",0.6372,1
7029,"identity","moral","other",0.7154,1
7029,"identity","moral","self",0.5416,1
7029,"identity","immoral","other",0.5537,1
7029,"identity","moral","other",0.608,1
7029,"identity","immoral","other",0.6602,1
7029,"identity","moral","self",0.7303,1
7029,"identity","immoral","self",0.5685,1
7029,"identity","immoral","self",0.4806,1
7029,"identity","immoral","other",0.5949,1
7029,"identity","moral","self",0.4571,1
7029,"identity","immoral","other",0.7332,1
7029,"identity","immoral","self",0.7273,1
7029,"identity","moral","other",0.6156,1
7029,"identity","immoral","self",0.4617,1
7029,"identity","moral","other",0.5439,1
7029,"identity","moral","other",0.822,1
7029,"identity","moral","self",0.5662,1
7029,"identity","immoral","self",0.6844,0
7029,"identity","immoral","other",0.6745,1
7029,"identity","immoral","self",0.6928,0
7029,"identity","immoral","self",0.4428,1
7029,"identity","immoral","other",0.5391,1
7029,"identity","immoral","self",0.7112,1
7029,"identity","moral","other",0.6813,1
7029,"identity","moral","other",0.8415,1
7029,"identity","moral","other",0.6597,1
7029,"identity","immoral","self",0.6359,1
7029,"identity","immoral","other",0.624,1
7029,"identity","moral","self",0.5881,1
7029,"identity","moral","self",0.6424,1
7029,"identity","immoral","other",0.6606,1
7029,"identity","immoral","other",0.5968,1
7029,"identity","moral","self",0.6968,1
7029,"identity","moral","self",0.639,1
7029,"identity","moral","other",0.6192,1
7029,"identity","immoral","other",0.7253,0
7029,"identity","immoral","self",0.6496,1
7029,"identity","moral","self",0.7358,1
7029,"identity","immoral","self",0.5036,1
7029,"identity","moral","self",0.5859,1
7029,"identity","moral","self",0.47,1
7029,"identity","moral","other",0.7583,1
7029,"identity","immoral","other",0.6523,1
7029,"identity","immoral","other",0.4865,0
7029,"identity","immoral","self",0.3467,1
7029,"identity","immoral","self",0.4828,1
7029,"identity","moral","self",0.6189,1
7029,"identity","immoral","other",0.4292,1
7029,"identity","immoral","self",0.5832,1
7029,"identity","moral","other",0.6695,1
7029,"identity","immoral","other",0.6635,1
7029,"identity","immoral","other",0.5639,1
7029,"identity","moral","other",0.7239,0
7029,"identity","immoral","self",0.5642,1
7029,"identity","moral","self",0.5584,1
7029,"identity","immoral","other",0.6305,1
7029,"identity","moral","other",0.6587,0
7029,"identity","moral","self",0.4089,1
7029,"identity","moral","self",0.565,1
7029,"identity","moral","other",0.6153,1
7029,"identity","immoral","self",0.6254,1
7029,"identity","moral","other",0.6736,1
7029,"identity","immoral","self",0.5998,1
7029,"identity","immoral","self",0.61,1
7029,"identity","moral","other",0.6441,1
7029,"identity","moral","other",0.6663,0
7029,"identity","moral","self",0.7405,0
7029,"identity","moral","self",0.3747,1
7029,"identity","immoral","self",0.5388,1
7029,"identity","moral","self",0.475,1
7029,"identity","immoral","self",0.5651,1
7029,"identity","immoral","other",0.5913,1
7029,"identity","immoral","other",0.4936,1
7029,"identity","moral","other",0.6057,1
7029,"identity","immoral","self",0.6579,1
7029,"identity","immoral","other",0.634,1
7029,"identity","immoral","self",0.5362,1
7029,"identity","immoral","other",0.6684,1
7029,"identity","moral","other",0.6206,1
7029,"identity","moral","other",0.7548,0
7029,"identity","immoral","other",0.5808,1
7029,"identity","moral","self",0.783,1
7029,"identity","moral","self",0.8893,1
7029,"identity","moral","other",0.6235,1
7029,"identity","moral","self",0.7416,0
7029,"identity","immoral","other",0.6978,1
7029,"identity","immoral","self",0.5339,1
7029,"identity","moral","self",0.7041,1
7029,"identity","immoral","other",0.6464,0
7029,"identity","immoral","other",0.4806,1
7029,"identity","moral","other",0.6427,0
7029,"identity","moral","self",0.6809,1
7029,"identity","moral","self",0.6571,0
7029,"identity","immoral","other",0.5571,1
7029,"identity","moral","self",0.8253,1
7029,"identity","moral","other",0.6735,1
7029,"identity","moral","self",0.7537,1
7029,"identity","moral","other",0.6258,1
7029,"identity","moral","other",0.612,1
7029,"identity","moral","other",0.5121,1
7029,"identity","immoral","self",0.6103,1
7029,"identity","immoral","other",0.6945,1
7029,"identity","immoral","other",0.5587,1
7029,"identity","immoral","self",0.5868,1
7029,"identity","moral","other",0.611,1
7029,"identity","immoral","other",0.6713,1
7029,"identity","immoral","self",0.7455,1
7029,"identity","moral","self",0.5477,1
7029,"identity","immoral","self",0.766,1
7029,"identity","immoral","self",0.5934,0
7029,"identity","moral","other",0.6357,0
7029,"identity","immoral","self",0.4738,1
7029,"identity","moral","self",0.422,1
7029,"identity","immoral","other",0.5543,1
7029,"identity","immoral","self",0.5903,1
7029,"identity","immoral","other",0.6644,1
7029,"identity","moral","other",0.4788,1
7029,"identity","moral","other",0.5928,1
7029,"identity","moral","self",0.447,1
7029,"identity","immoral","self",0.7052,0
7029,"identity","moral","self",0.5733,1
7029,"identity","immoral","self",0.4235,1
7029,"identity","immoral","other",0.5297,0
7029,"identity","moral","other",0.5158,1
7029,"identity","moral","other",0.536,1
7029,"identity","moral","other",0.3981,1
7029,"identity","moral","self",0.4284,1
7029,"identity","immoral","other",0.3364,1
7029,"identity","immoral","self",0.5067,1
7029,"identity","immoral","other",0.6029,1
7029,"identity","moral","self",0.5591,1
7029,"identity","immoral","other",0.5452,1
7029,"identity","moral","self",0.5114,1
7029,"identity","immoral","self",0.7016,1
7029,"identity","immoral","self",0.4438,1
7029,"identity","moral","self",0.4559,1
7029,"identity","immoral","other",0.4881,0
7029,"identity","moral","other",0.5502,1
7029,"identity","immoral","other",0.7044,1
7029,"identity","moral","self",0.4065,1
7029,"identity","moral","self",0.4767,1
7029,"identity","moral","self",0.5949,1
7029,"identity","immoral","other",0.5432,0
7029,"identity","moral","self",0.8932,1
7029,"identity","immoral","self",0.7554,1
7029,"identity","moral","other",0.6655,1
7029,"identity","moral","other",0.7578,0
7029,"identity","moral","other",0.33,1
7029,"identity","immoral","other",0.5681,1
7029,"identity","immoral","other",0.5322,1
7029,"identity","moral","other",0.4505,1
7029,"identity","immoral","self",0.5147,1
7029,"identity","immoral","other",0.8227,1
7029,"identity","moral","other",0.8129,1
7029,"identity","moral","self",0.4311,1
7029,"identity","immoral","self",0.6633,1
7029,"identity","immoral","self",0.4195,1
7029,"identity","moral","self",0.4097,1
7029,"identity","immoral","self",0.5958,1
7029,"identity","moral","self",0.4839,1
7029,"identity","moral","other",0.6941,0
7029,"identity","moral","self",0.4123,1
7029,"identity","moral","self",0.4464,1
7029,"identity","immoral","self",0.5006,1
7029,"identity","moral","other",0.5708,1
7029,"identity","moral","other",0.355,1
7029,"identity","moral","other",0.3771,1
7029,"identity","immoral","other",0.5013,1
7029,"identity","moral","self",0.4595,1
7029,"identity","immoral","self",0.5236,1
7029,"identity","immoral","other",0.4618,0
7029,"identity","immoral","other",0.346,1
7029,"identity","immoral","other",0.3841,1
7029,"identity","immoral","other",0.4022,1
7029,"identity","moral","other",0.4465,1
7029,"identity","immoral","other",0.3707,1
7029,"identity","moral","other",0.5167,0
7029,"identity","immoral","self",0.507,1
7029,"identity","immoral","self",0.763,1
7029,"identity","immoral","self",0.4233,1
7029,"identity","moral","self",0.4114,0
7029,"identity","moral","self",0.3489,1
7029,"identity","moral","other",0.5031,0
7029,"identity","immoral","self",0.7693,1
7029,"identity","moral","other",0.5475,0
7029,"identity","immoral","self",0.6676,1
7029,"identity","moral","other",0.3698,1
7029,"identity","immoral","other",0.5619,1
7029,"identity","moral","other",0.4461,1
7029,"identity","moral","other",0.3582,1
7029,"identity","moral","self",0.4985,1
7029,"identity","immoral","self",0.6866,0
7029,"identity","moral","self",0.6268,1
7029,"identity","moral","self",0.3849,1
7029,"identity","moral","other",0.4812,0
7029,"identity","immoral","other",0.6932,1
7029,"identity","immoral","self",0.6015,1
7029,"identity","moral","self",0.4776,1
7029,"identity","immoral","self",0.4538,1
7029,"identity","immoral","other",0.574,1
7029,"identity","immoral","other",0.6322,1
7029,"identity","immoral","other",0.5404,1
7029,"identity","moral","self",0.5444,1
7029,"identity","immoral","self",0.5287,1
7029,"identity","immoral","other",0.5429,0
7029,"identity","immoral","other",0.633,1
7029,"identity","immoral","self",0.6671,1
7029,"identity","moral","other",0.6733,1
7029,"identity","immoral","other",0.5576,1
7029,"identity","immoral","self",0.5758,1
7029,"identity","moral","self",0.4839,1
7029,"identity","moral","self",0.4541,1
7029,"identity","moral","self",0.5282,1
7029,"identity","immoral","other",0.6304,1
7029,"identity","immoral","other",0.5625,1
